ts_utc,date,local,price,stage1,label,unresolved,gas_total_mw,lignite_mw,coal_mw,nbr_delta_min,fuel_px_src
1781227800,2026-06-12,2026-06-12T02:30:00+01:00,96.29959455924666,gap,ccgt,True,3467.0,,0.0,19.92,2026-04-07 (ffill)
1781229600,2026-06-12,2026-06-12T03:00:00+01:00,99.53743262017227,ccgt,ccgt,False,3677.0,,0.0,23.78,2026-04-07 (ffill)
1781231400,2026-06-12,2026-06-12T03:30:00+01:00,96.7113347986812,ccgt,ccgt,False,3677.0,,0.0,18.26,2026-04-07 (ffill)
1781233200,2026-06-12,2026-06-12T04:00:00+01:00,101.00923348461926,ccgt,ccgt,False,3514.0,,0.0,26.5,2026-04-07 (ffill)
1781235000,2026-06-12,2026-06-12T04:30:00+01:00,98.41511895693459,ccgt,ccgt,False,3218.0,,0.0,16.48,2026-04-07 (ffill)
1781236800,2026-06-12,2026-06-12T05:00:00+01:00,108.24661262948442,ccgt,ccgt,False,3243.0,,0.0,19.02,2026-04-07 (ffill)
1781238600,2026-06-12,2026-06-12T05:30:00+01:00,111.73120802545426,ccgt,ccgt,False,3736.0,,0.0,12.74,2026-04-07 (ffill)
1781240400,2026-06-12,2026-06-12T06:00:00+01:00,105.49177188292549,ccgt,ccgt,False,3736.0,,0.0,0.3,2026-04-07 (ffill)
1781242200,2026-06-12,2026-06-12T06:30:00+01:00,114.81776817722218,ccgt,ccgt,False,3780.0,,0.0,14.22,2026-04-07 (ffill)
1781244000,2026-06-12,2026-06-12T07:00:00+01:00,120.3079011805859,ccgt,ccgt,False,3780.0,,0.0,7.2,2026-04-07 (ffill)
1781245800,2026-06-12,2026-06-12T07:30:00+01:00,125.93206240487063,ccgt,ccgt,False,3780.0,,0.0,22.62,2026-04-07 (ffill)
1781247600,2026-06-12,2026-06-12T08:00:00+01:00,128.63821640544836,ccgt,ccgt,False,4046.0,,0.0,13.06,2026-04-07 (ffill)
1781249400,2026-06-12,2026-06-12T08:30:00+01:00,130.7828981854839,gap,ccgt,True,4046.0,,0.0,34.57,2026-04-07 (ffill)
1781251200,2026-06-12,2026-06-12T09:00:00+01:00,129.41705708694067,ccgt,ccgt,False,4069.0,,0.0,35.45,2026-04-07 (ffill)
1781253000,2026-06-12,2026-06-12T09:30:00+01:00,126.29864213696479,ccgt,ccgt,False,3903.0,,0.0,44.1,2026-04-07 (ffill)
1781254800,2026-06-12,2026-06-12T10:00:00+01:00,124.4717439663251,ccgt,ccgt,False,3105.0,,0.0,44.31,2026-04-07 (ffill)
1781256600,2026-06-12,2026-06-12T10:30:00+01:00,105.03204178032068,ccgt,ccgt,False,3105.0,,0.0,29.48,2026-04-07 (ffill)
1781258400,2026-06-12,2026-06-12T11:00:00+01:00,81.5788431123441,coal,coal,True,3143.0,,0.0,11.62,2026-04-07 (ffill)
1781260200,2026-06-12,2026-06-12T11:30:00+01:00,63.924846007086394,gap,import_set,False,3143.0,,0.0,0.46,2026-04-07 (ffill)
1781262000,2026-06-12,2026-06-12T12:00:00+01:00,63.77642506011789,gap,coal,True,2755.0,,0.0,2.45,2026-04-07 (ffill)
1781263800,2026-06-12,2026-06-12T12:30:00+01:00,45.060167117549526,gap,coal,True,2823.0,,0.0,5.92,2026-04-07 (ffill)
1781265600,2026-06-12,2026-06-12T13:00:00+01:00,26.634236074299253,gap,coal,True,2926.0,,0.0,2.86,2026-04-07 (ffill)
1781267400,2026-06-12,2026-06-12T13:30:00+01:00,12.157258049968432,res_surplus,res_surplus,False,2926.0,,0.0,12.17,2026-04-07 (ffill)
1781269200,2026-06-12,2026-06-12T14:00:00+01:00,8.877921348314608,res_surplus,res_surplus,False,2926.0,,0.0,8.89,2026-04-07 (ffill)
1781271000,2026-06-12,2026-06-12T14:30:00+01:00,2.7693761472022342,res_surplus,res_surplus,False,2926.0,,0.0,2.79,2026-04-07 (ffill)
1781272800,2026-06-12,2026-06-12T15:00:00+01:00,-4.718647002336215,res_surplus,res_surplus,False,3306.0,,0.0,4.64,2026-04-07 (ffill)
1781274600,2026-06-12,2026-06-12T15:30:00+01:00,-5.578423060618906,res_surplus,res_surplus,False,3380.0,,0.0,5.56,2026-04-07 (ffill)
1781276400,2026-06-12,2026-06-12T16:00:00+01:00,-12.016063275799954,res_surplus,res_surplus,False,3535.0,,0.0,12.01,2026-04-07 (ffill)
1781278200,2026-06-12,2026-06-12T16:30:00+01:00,1.2295653479866424,res_surplus,res_surplus,False,3488.0,,0.0,1.23,2026-04-07 (ffill)
1781280000,2026-06-12,2026-06-12T17:00:00+01:00,15.455364248339556,gap,coal,True,3488.0,,0.0,14.74,2026-04-07 (ffill)
1781281800,2026-06-12,2026-06-12T17:30:00+01:00,31.68240830797978,gap,coal,True,3488.0,,0.0,27.63,2026-04-07 (ffill)
1781283600,2026-06-12,2026-06-12T18:00:00+01:00,55.61827719183639,gap,coal,True,3488.0,,0.0,18.59,2026-04-07 (ffill)
1781285400,2026-06-12,2026-06-12T18:30:00+01:00,73.54487540093757,coal,coal,True,3356.0,,0.0,9.69,2026-04-07 (ffill)
1781287200,2026-06-12,2026-06-12T19:00:00+01:00,79.68063395254468,coal,coal,True,3606.0,,0.0,3.31,2026-04-07 (ffill)
1781289000,2026-06-12,2026-06-12T19:30:00+01:00,80.72458733930229,coal,import_set,False,4855.0,,0.0,1.15,2026-04-07 (ffill)
1781290800,2026-06-12,2026-06-12T20:00:00+01:00,84.42138694539973,coal,import_set,False,5242.0,,0.0,0.72,2026-04-07 (ffill)
1781292600,2026-06-12,2026-06-12T20:30:00+01:00,99.17886161765166,ccgt,ccgt,False,5378.0,,0.0,5.28,2026-04-07 (ffill)
1781294400,2026-06-12,2026-06-12T21:00:00+01:00,107.43358121960723,ccgt,ccgt,False,5695.0,,0.0,10.62,2026-04-07 (ffill)
1781296200,2026-06-12,2026-06-12T21:30:00+01:00,110.42062733915523,ccgt,ccgt,False,5487.0,,0.0,14.22,2026-04-07 (ffill)
1781298000,2026-06-12,2026-06-12T22:00:00+01:00,103.88344706296166,ccgt,ccgt,False,5487.0,,0.0,11.67,2026-04-07 (ffill)
1781299800,2026-06-12,2026-06-12T22:30:00+01:00,92.2376671046868,coal,coal,True,6024.0,,0.0,6.68,2026-04-07 (ffill)
1781301600,2026-06-12,2026-06-12T23:00:00+01:00,100.7554090818606,ccgt,ccgt,False,6024.0,,0.0,7.58,2026-04-07 (ffill)
1781303400,2026-06-12,2026-06-12T23:30:00+01:00,88.85994593376888,coal,coal,True,5488.0,,0.0,21.65,2026-04-07 (ffill)
1781308800,2026-06-13,2026-06-13T01:00:00+01:00,73.01796614629012,coal,coal,True,,,,11.67,2026-04-07 (ffill)
1781310600,2026-06-13,2026-06-13T01:30:00+01:00,63.832551042338274,gap,coal,True,,,,10.51,2026-04-07 (ffill)
1781312400,2026-06-13,2026-06-13T02:00:00+01:00,61.56172241224949,gap,coal,True,,,,6.36,2026-04-07 (ffill)
1781314200,2026-06-13,2026-06-13T02:30:00+01:00,56.390815228636455,gap,coal,True,,,,5.02,2026-04-07 (ffill)
1781316000,2026-06-13,2026-06-13T03:00:00+01:00,55.415427710309366,gap,import_set,False,,,,1.26,2026-04-07 (ffill)
1781317800,2026-06-13,2026-06-13T03:30:00+01:00,60.015845838194466,gap,coal,True,4290.0,,0.0,9.51,2026-04-07 (ffill)
1781319600,2026-06-13,2026-06-13T04:00:00+01:00,59.58611108884703,gap,coal,True,3684.0,,0.0,2.5,2026-04-07 (ffill)
1781321400,2026-06-13,2026-06-13T04:30:00+01:00,54.48334278797955,gap,coal,True,3042.0,,0.0,16.61,2026-04-07 (ffill)
1781323200,2026-06-13,2026-06-13T05:00:00+01:00,52.12704716005369,gap,coal,True,3032.0,,0.0,12.63,2026-04-07 (ffill)
1781325000,2026-06-13,2026-06-13T05:30:00+01:00,53.777388307485396,gap,coal,True,3032.0,,0.0,30.88,2026-04-07 (ffill)
1781326800,2026-06-13,2026-06-13T06:00:00+01:00,27.938924332785163,gap,import_set,False,3022.0,,0.0,0.88,2026-04-07 (ffill)
1781328600,2026-06-13,2026-06-13T06:30:00+01:00,22.760251525206037,gap,coal,True,3022.0,,0.0,16.78,2026-04-07 (ffill)
1781330400,2026-06-13,2026-06-13T07:00:00+01:00,8.11564587913561,res_surplus,res_surplus,False,3069.0,,0.0,6.92,2026-04-07 (ffill)
1781332200,2026-06-13,2026-06-13T07:30:00+01:00,10.04528268675632,res_surplus,res_surplus,False,3055.0,,0.0,9.96,2026-04-07 (ffill)
1781334000,2026-06-13,2026-06-13T08:00:00+01:00,2.3088127971219325,res_surplus,res_surplus,False,2901.0,,0.0,2.17,2026-04-07 (ffill)
1781335800,2026-06-13,2026-06-13T08:30:00+01:00,4.478119937890806,res_surplus,res_surplus,False,2818.0,,0.0,4.59,2026-04-07 (ffill)
1781337600,2026-06-13,2026-06-13T09:00:00+01:00,6.237641233060538,res_surplus,res_surplus,False,2786.0,,0.0,5.62,2026-04-07 (ffill)
1781339400,2026-06-13,2026-06-13T09:30:00+01:00,4.997710622710622,res_surplus,res_surplus,False,2786.0,,0.0,7.25,2026-04-07 (ffill)
1781341200,2026-06-13,2026-06-13T10:00:00+01:00,-0.5597277985709426,res_surplus,res_surplus,False,2567.0,,0.0,2.35,2026-04-07 (ffill)
1781343000,2026-06-13,2026-06-13T10:30:00+01:00,-7.00697381769518,res_surplus,res_surplus,False,2157.0,,0.0,0.33,2026-04-07 (ffill)
1781344800,2026-06-13,2026-06-13T11:00:00+01:00,-13.114526948106123,res_surplus,res_surplus,False,2157.0,,0.0,3.93,2026-04-07 (ffill)
1781346600,2026-06-13,2026-06-13T11:30:00+01:00,-14.164169564054559,res_surplus,res_surplus,False,2113.0,,0.0,1.02,2026-04-07 (ffill)
1781348400,2026-06-13,2026-06-13T12:00:00+01:00,-16.97329529525577,res_surplus,res_surplus,False,2113.0,,0.0,2.81,2026-04-07 (ffill)
1781350200,2026-06-13,2026-06-13T12:30:00+01:00,-21.30269505004799,res_surplus,res_surplus,False,2113.0,,0.0,1.4,2026-04-07 (ffill)
1781352000,2026-06-13,2026-06-13T13:00:00+01:00,-19.84378103607626,res_surplus,res_surplus,False,2117.0,,0.0,3.04,2026-04-07 (ffill)
1781353800,2026-06-13,2026-06-13T13:30:00+01:00,-23.044194320256913,res_surplus,res_surplus,False,2112.0,,0.0,3.68,2026-04-07 (ffill)
1781355600,2026-06-13,2026-06-13T14:00:00+01:00,-17.13557002920576,res_surplus,res_surplus,False,2119.0,,0.0,4.53,2026-04-07 (ffill)
1781357400,2026-06-13,2026-06-13T14:30:00+01:00,-12.016948037933705,res_surplus,res_surplus,False,2117.0,,0.0,12.49,2026-04-07 (ffill)
1781359200,2026-06-13,2026-06-13T15:00:00+01:00,-14.89264052158451,res_surplus,res_surplus,False,2114.0,,0.0,0.67,2026-04-07 (ffill)
1781361000,2026-06-13,2026-06-13T15:30:00+01:00,-11.873744075829384,res_surplus,res_surplus,False,1943.0,,0.0,0.44,2026-04-07 (ffill)
1781362800,2026-06-13,2026-06-13T16:00:00+01:00,-11.7252001964114,res_surplus,res_surplus,False,1943.0,,0.0,4.12,2026-04-07 (ffill)
1781364600,2026-06-13,2026-06-13T16:30:00+01:00,-10.056113128815394,res_surplus,res_surplus,False,1943.0,,0.0,8.41,2026-04-07 (ffill)
1781366400,2026-06-13,2026-06-13T17:00:00+01:00,-18.881111006540866,res_surplus,res_surplus,False,1943.0,,0.0,18.36,2026-04-07 (ffill)
1781368200,2026-06-13,2026-06-13T17:30:00+01:00,10.235595983054857,res_surplus,res_surplus,False,2348.0,,0.0,8.16,2026-04-07 (ffill)
1781370000,2026-06-13,2026-06-13T18:00:00+01:00,2.5389747522654345,res_surplus,res_surplus,False,2365.0,,0.0,0.09,2026-04-07 (ffill)
1781371800,2026-06-13,2026-06-13T18:30:00+01:00,29.17911917098446,gap,coal,True,2367.0,,0.0,5.32,2026-04-07 (ffill)
1781373600,2026-06-13,2026-06-13T19:00:00+01:00,73.67097282394644,coal,coal,True,2365.0,,0.0,29.24,2026-04-07 (ffill)
1781375400,2026-06-13,2026-06-13T19:30:00+01:00,80.5293110607417,coal,coal,True,2442.0,,0.0,3.88,2026-04-07 (ffill)
1781377200,2026-06-13,2026-06-13T20:00:00+01:00,80.91000333543342,coal,import_set,False,2821.0,,0.0,0.18,2026-04-07 (ffill)
1781379000,2026-06-13,2026-06-13T20:30:00+01:00,82.48950818460628,coal,coal,True,2693.0,,0.0,3.29,2026-04-07 (ffill)
1781380800,2026-06-13,2026-06-13T21:00:00+01:00,82.01381397605239,coal,coal,True,3024.0,,0.0,8.08,2026-04-07 (ffill)
1781382600,2026-06-13,2026-06-13T21:30:00+01:00,82.51525819620386,coal,coal,True,3024.0,,0.0,12.52,2026-04-07 (ffill)
1781384400,2026-06-13,2026-06-13T22:00:00+01:00,78.64636744464394,coal,coal,True,3024.0,,0.0,10.75,2026-04-07 (ffill)
1781386200,2026-06-13,2026-06-13T22:30:00+01:00,78.07492039611074,coal,coal,True,2668.0,,0.0,2.96,2026-04-07 (ffill)
1781388000,2026-06-13,2026-06-13T23:00:00+01:00,45.03768865121806,gap,coal,True,3011.0,,0.0,10.83,2026-04-07 (ffill)
1781389800,2026-06-13,2026-06-13T23:30:00+01:00,37.926083188908144,gap,coal,True,3015.0,,0.0,15.07,2026-04-07 (ffill)
1781395200,2026-06-14,2026-06-14T01:00:00+01:00,20.568408246029065,gap,coal,True,,,,17.33,2026-04-07 (ffill)
1781397000,2026-06-14,2026-06-14T01:30:00+01:00,17.13019562979064,gap,coal,True,,,,6.23,2026-04-07 (ffill)
1781398800,2026-06-14,2026-06-14T02:00:00+01:00,11.472806792192738,res_surplus,res_surplus,False,,,,13.3,2026-04-07 (ffill)
1781400600,2026-06-14,2026-06-14T02:30:00+01:00,5.777147721384687,res_surplus,res_surplus,False,,,,18.1,2026-04-07 (ffill)
1781402400,2026-06-14,2026-06-14T03:00:00+01:00,-1.9288372093023256,res_surplus,res_surplus,False,3464.0,,0.0,23.35,2026-04-07 (ffill)
1781404200,2026-06-14,2026-06-14T03:30:00+01:00,-3.7076106137695626,res_surplus,res_surplus,False,3464.0,,0.0,26.32,2026-04-07 (ffill)
1781406000,2026-06-14,2026-06-14T04:00:00+01:00,-5.3358391771856,res_surplus,res_surplus,False,3464.0,,0.0,26.47,2026-04-07 (ffill)
1781407800,2026-06-14,2026-06-14T04:30:00+01:00,-8.204993902439025,res_surplus,res_surplus,False,3473.0,,0.0,26.64,2026-04-07 (ffill)
1781409600,2026-06-14,2026-06-14T05:00:00+01:00,-7.5855818150066945,res_surplus,res_surplus,False,3431.0,,0.0,19.43,2026-04-07 (ffill)
1781411400,2026-06-14,2026-06-14T05:30:00+01:00,-9.305057074595169,res_surplus,res_surplus,False,3431.0,,0.0,13.99,2026-04-07 (ffill)
1781413200,2026-06-14,2026-06-14T06:00:00+01:00,-11.813198688071813,res_surplus,res_surplus,False,3431.0,,0.0,13.42,2026-04-07 (ffill)
1781415000,2026-06-14,2026-06-14T06:30:00+01:00,-10.534417225032442,res_surplus,res_surplus,False,3404.0,,0.0,10.53,2026-04-07 (ffill)
1781416800,2026-06-14,2026-06-14T07:00:00+01:00,-6.536954952857642,res_surplus,res_surplus,False,3401.0,,0.0,6.53,2026-04-07 (ffill)
1781418600,2026-06-14,2026-06-14T07:30:00+01:00,2.0488316092445356,res_surplus,res_surplus,False,3401.0,,0.0,2.05,2026-04-07 (ffill)
1781420400,2026-06-14,2026-06-14T08:00:00+01:00,2.388534641324341,res_surplus,res_surplus,False,3401.0,,0.0,2.39,2026-04-07 (ffill)
1781422200,2026-06-14,2026-06-14T08:30:00+01:00,10.213807374193353,res_surplus,res_surplus,False,2965.0,,0.0,0.73,2026-04-07 (ffill)
1781424000,2026-06-14,2026-06-14T09:00:00+01:00,0.32980348954921695,res_surplus,res_surplus,False,2872.0,,0.0,0.33,2026-04-07 (ffill)
1781425800,2026-06-14,2026-06-14T09:30:00+01:00,4.487504793131235,res_surplus,res_surplus,False,2552.0,,0.0,4.49,2026-04-07 (ffill)
1781427600,2026-06-14,2026-06-14T10:00:00+01:00,9.275232590994323,res_surplus,res_surplus,False,2552.0,,0.0,4.06,2026-04-07 (ffill)
1781429400,2026-06-14,2026-06-14T10:30:00+01:00,15.092941451443263,gap,import_set,False,2552.0,,0.0,1.07,2026-04-07 (ffill)
1781431200,2026-06-14,2026-06-14T11:00:00+01:00,37.195120166353426,gap,coal,True,2552.0,,0.0,28.66,2026-04-07 (ffill)
1781433000,2026-06-14,2026-06-14T11:30:00+01:00,45.85227588871715,gap,coal,True,2541.0,,0.0,38.61,2026-04-07 (ffill)
1781434800,2026-06-14,2026-06-14T12:00:00+01:00,55.48633491782662,gap,coal,True,2540.0,,0.0,47.77,2026-04-07 (ffill)
1781436600,2026-06-14,2026-06-14T12:30:00+01:00,64.67484447900468,gap,coal,True,2561.0,,0.0,58.39,2026-04-07 (ffill)
1781438400,2026-06-14,2026-06-14T13:00:00+01:00,65.20363006084128,gap,coal,True,2561.0,,0.0,55.03,2026-04-07 (ffill)
1781440200,2026-06-14,2026-06-14T13:30:00+01:00,65.25122834853894,gap,coal,True,2552.0,,0.0,53.76,2026-04-07 (ffill)
1781442000,2026-06-14,2026-06-14T14:00:00+01:00,67.91313562672994,gap,coal,True,2538.0,,0.0,58.88,2026-04-07 (ffill)
1781443800,2026-06-14,2026-06-14T14:30:00+01:00,66.90002217096277,gap,coal,True,2538.0,,0.0,57.45,2026-04-07 (ffill)
1781445600,2026-06-14,2026-06-14T15:00:00+01:00,72.16199399905248,coal,coal,True,2573.0,,0.0,59.66,2026-04-07 (ffill)
1781447400,2026-06-14,2026-06-14T15:30:00+01:00,71.76921757770631,coal,coal,True,2595.0,,0.0,59.24,2026-04-07 (ffill)
1781449200,2026-06-14,2026-06-14T16:00:00+01:00,68.37673716966911,gap,coal,True,2439.0,,0.0,55.86,2026-04-07 (ffill)
1781451000,2026-06-14,2026-06-14T16:30:00+01:00,73.3758184527274,coal,coal,True,2439.0,,0.0,60.29,2026-04-07 (ffill)
1781452800,2026-06-14,2026-06-14T17:00:00+01:00,92.8808527910728,coal,coal,True,2439.0,,0.0,79.45,2026-04-07 (ffill)
1781454600,2026-06-14,2026-06-14T17:30:00+01:00,102.97781705834683,ccgt,ccgt,False,2439.0,,0.0,87.61,2026-04-07 (ffill)
1781456400,2026-06-14,2026-06-14T18:00:00+01:00,105.79384163489782,ccgt,ccgt,False,4736.0,,0.0,72.79,2026-04-07 (ffill)
1781458200,2026-06-14,2026-06-14T18:30:00+01:00,108.20150005403653,ccgt,ccgt,False,5396.0,,0.0,31.67,2026-04-07 (ffill)
1781460000,2026-06-14,2026-06-14T19:00:00+01:00,105.10531887788264,ccgt,ccgt,False,5396.0,,0.0,29.08,2026-04-07 (ffill)
1781461800,2026-06-14,2026-06-14T19:30:00+01:00,114.68550472122303,ccgt,ccgt,False,7508.0,,0.0,5.0,2026-04-07 (ffill)
1781463600,2026-06-14,2026-06-14T20:00:00+01:00,111.47572749391728,ccgt,ccgt,False,7732.0,,0.0,14.24,2026-04-07 (ffill)
1781465400,2026-06-14,2026-06-14T20:30:00+01:00,114.37358746826395,ccgt,ccgt,False,7830.0,,0.0,3.35,2026-04-07 (ffill)
1781467200,2026-06-14,2026-06-14T21:00:00+01:00,110.773186654209,ccgt,ccgt,False,7844.0,,0.0,2.23,2026-04-07 (ffill)
1781469000,2026-06-14,2026-06-14T21:30:00+01:00,109.0933353690189,ccgt,ccgt,False,7824.0,,0.0,6.47,2026-04-07 (ffill)
1781470800,2026-06-14,2026-06-14T22:00:00+01:00,107.52025988449579,ccgt,ccgt,False,7866.0,,0.0,1.61,2026-04-07 (ffill)
1781472600,2026-06-14,2026-06-14T22:30:00+01:00,101.87685332916212,ccgt,ccgt,False,7155.0,,0.0,6.38,2026-04-07 (ffill)
1781474400,2026-06-14,2026-06-14T23:00:00+01:00,95.21327691327691,coal,coal,True,5664.0,,0.0,10.33,2026-04-07 (ffill)
1781476200,2026-06-14,2026-06-14T23:30:00+01:00,94.88078745412078,coal,coal,True,5290.0,,0.0,7.24,2026-04-07 (ffill)
1781481600,2026-06-15,2026-06-15T01:00:00+01:00,84.41918447741178,coal,coal,True,,,,6.77,2026-04-07 (ffill)
1781483400,2026-06-15,2026-06-15T01:30:00+01:00,83.52779097387172,coal,coal,True,4780.0,,0.0,2.79,2026-04-07 (ffill)
1781485200,2026-06-15,2026-06-15T02:00:00+01:00,82.95706109720209,coal,import_set,False,4796.0,,0.0,1.1,2026-04-07 (ffill)
1781487000,2026-06-15,2026-06-15T02:30:00+01:00,81.41668466036886,coal,import_set,False,4796.0,,0.0,1.9,2026-04-07 (ffill)
1781488800,2026-06-15,2026-06-15T03:00:00+01:00,79.74132084770822,coal,coal,True,4796.0,,0.0,4.12,2026-04-07 (ffill)
1781490600,2026-06-15,2026-06-15T03:30:00+01:00,79.06770027162146,coal,import_set,False,4380.0,,0.0,0.98,2026-04-07 (ffill)
1781492400,2026-06-15,2026-06-15T04:00:00+01:00,80.58835982879853,coal,coal,True,4380.0,,0.0,10.67,2026-04-07 (ffill)
1781494200,2026-06-15,2026-06-15T04:30:00+01:00,80.19530398037077,coal,coal,True,4380.0,,0.0,4.21,2026-04-07 (ffill)
1781496000,2026-06-15,2026-06-15T05:00:00+01:00,83.95204189752093,coal,import_set,False,4749.0,,0.0,1.24,2026-04-07 (ffill)
1781497800,2026-06-15,2026-06-15T05:30:00+01:00,86.3158168391224,coal,coal,True,5067.0,,0.0,10.22,2026-04-07 (ffill)
1781499600,2026-06-15,2026-06-15T06:00:00+01:00,87.86572368421054,coal,import_set,False,5297.0,,0.0,1.82,2026-04-07 (ffill)
1781501400,2026-06-15,2026-06-15T06:30:00+01:00,94.31475794649653,coal,import_set,False,5792.0,,0.0,1.28,2026-04-07 (ffill)
1781503200,2026-06-15,2026-06-15T07:00:00+01:00,106.00804800391869,ccgt,ccgt,False,5792.0,,0.0,1.16,2026-04-07 (ffill)
1781505000,2026-06-15,2026-06-15T07:30:00+01:00,104.93522641903171,ccgt,ccgt,False,8156.0,,0.0,0.09,2026-04-07 (ffill)
1781506800,2026-06-15,2026-06-15T08:00:00+01:00,111.4752048737349,ccgt,ccgt,False,8156.0,,0.0,14.59,2026-04-07 (ffill)
1781508600,2026-06-15,2026-06-15T08:30:00+01:00,110.14090715315653,ccgt,ccgt,False,8436.0,,0.0,34.07,2026-04-07 (ffill)
1781510400,2026-06-15,2026-06-15T09:00:00+01:00,112.66265947705769,ccgt,ccgt,False,8436.0,,0.0,26.42,2026-04-07 (ffill)
1781512200,2026-06-15,2026-06-15T09:30:00+01:00,111.83314388068803,ccgt,ccgt,False,8436.0,,0.0,62.71,2026-04-07 (ffill)
1781514000,2026-06-15,2026-06-15T10:00:00+01:00,117.08224720209041,ccgt,ccgt,False,8436.0,,0.0,70.86,2026-04-07 (ffill)
1781515800,2026-06-15,2026-06-15T10:30:00+01:00,111.80273710675878,ccgt,ccgt,False,8436.0,,0.0,67.75,2026-04-07 (ffill)
1781517600,2026-06-15,2026-06-15T11:00:00+01:00,104.51804620544031,ccgt,ccgt,False,7798.0,,0.0,59.43,2026-04-07 (ffill)
1781519400,2026-06-15,2026-06-15T11:30:00+01:00,101.9680359528726,ccgt,ccgt,False,7271.0,,0.0,59.24,2026-04-07 (ffill)
1781521200,2026-06-15,2026-06-15T12:00:00+01:00,98.94447093137393,ccgt,ccgt,False,7271.0,,0.0,56.28,2026-04-07 (ffill)
1781523000,2026-06-15,2026-06-15T12:30:00+01:00,96.13595347133175,gap,coal,True,7307.0,,0.0,59.9,2026-04-07 (ffill)
1781524800,2026-06-15,2026-06-15T13:00:00+01:00,95.46274823133628,coal,coal,True,7307.0,,0.0,62.77,2026-04-07 (ffill)
1781526600,2026-06-15,2026-06-15T13:30:00+01:00,102.32949672594908,ccgt,ccgt,False,7564.0,,0.0,75.38,2026-04-07 (ffill)
1781528400,2026-06-15,2026-06-15T14:00:00+01:00,93.26170186564866,coal,coal,True,7265.0,,0.0,63.05,2026-04-07 (ffill)
1781530200,2026-06-15,2026-06-15T14:30:00+01:00,95.55563735710692,coal,coal,True,7902.0,,0.0,64.82,2026-04-07 (ffill)
1781532000,2026-06-15,2026-06-15T15:00:00+01:00,98.08587283029048,ccgt,ccgt,False,7846.0,,0.0,76.96,2026-04-07 (ffill)
1781533800,2026-06-15,2026-06-15T15:30:00+01:00,98.80677932753268,ccgt,ccgt,False,7923.0,,0.0,68.01,2026-04-07 (ffill)
1781535600,2026-06-15,2026-06-15T16:00:00+01:00,94.13977534328487,coal,coal,True,7923.0,,0.0,64.72,2026-04-07 (ffill)
1781537400,2026-06-15,2026-06-15T16:30:00+01:00,97.11327161236022,ccgt,ccgt,False,7923.0,,0.0,44.12,2026-04-07 (ffill)
1781539200,2026-06-15,2026-06-15T17:00:00+01:00,102.18140697784962,ccgt,ccgt,False,10832.0,,0.0,40.11,2026-04-07 (ffill)
1781541000,2026-06-15,2026-06-15T17:30:00+01:00,119.39446252557188,ccgt,ccgt,False,10832.0,,0.0,17.15,2026-04-07 (ffill)
1781542800,2026-06-15,2026-06-15T18:00:00+01:00,107.32755958733547,ccgt,ccgt,False,11269.0,,0.0,5.22,2026-04-07 (ffill)
1781544600,2026-06-15,2026-06-15T18:30:00+01:00,118.2323285573222,ccgt,ccgt,False,11257.0,,0.0,0.26,2026-04-07 (ffill)
1781546400,2026-06-15,2026-06-15T19:00:00+01:00,124.49026235641142,ccgt,ccgt,False,11367.0,,0.0,7.47,2026-04-07 (ffill)
1781548200,2026-06-15,2026-06-15T19:30:00+01:00,119.87388320894651,ccgt,ccgt,False,11594.0,,0.0,1.75,2026-04-07 (ffill)
1781550000,2026-06-15,2026-06-15T20:00:00+01:00,123.44712166299159,ccgt,ccgt,False,11817.0,,0.0,3.97,2026-04-07 (ffill)
1781551800,2026-06-15,2026-06-15T20:30:00+01:00,126.3247519125683,ccgt,ccgt,False,11930.0,,0.0,0.57,2026-04-07 (ffill)
1781553600,2026-06-15,2026-06-15T21:00:00+01:00,122.84348385910053,ccgt,ccgt,False,11930.0,,0.0,10.34,2026-04-07 (ffill)
1781555400,2026-06-15,2026-06-15T21:30:00+01:00,121.4093040048417,ccgt,ccgt,False,11867.0,,0.0,5.41,2026-04-07 (ffill)
1781557200,2026-06-15,2026-06-15T22:00:00+01:00,121.68809269570082,ccgt,ccgt,False,11900.0,,0.0,4.08,2026-04-07 (ffill)
1781559000,2026-06-15,2026-06-15T22:30:00+01:00,116.73888280993546,ccgt,ccgt,False,11965.0,,0.0,3.84,2026-04-07 (ffill)
1781560800,2026-06-15,2026-06-15T23:00:00+01:00,113.05852006848012,ccgt,ccgt,False,11832.0,,0.0,0.03,2026-04-07 (ffill)
1781562600,2026-06-15,2026-06-15T23:30:00+01:00,106.21877880184331,ccgt,ccgt,False,11432.0,,0.0,2.38,2026-04-07 (ffill)
1781568000,2026-06-16,2026-06-16T01:00:00+01:00,98.26803382663847,ccgt,import_set,False,,,,1.16,2026-04-07 (ffill)
1781569800,2026-06-16,2026-06-16T01:30:00+01:00,103.32461291186712,ccgt,ccgt,True,,,,5.79,2026-04-07 (ffill)
1781571600,2026-06-16,2026-06-16T02:00:00+01:00,102.09910440696545,ccgt,ccgt,True,,,,5.48,2026-04-07 (ffill)
1781573400,2026-06-16,2026-06-16T02:30:00+01:00,101.81913747909229,ccgt,ccgt,True,,,,8.98,2026-04-07 (ffill)
1781575200,2026-06-16,2026-06-16T03:00:00+01:00,96.50594110401971,gap,ccgt,True,,,,2.49,2026-04-07 (ffill)
